MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,1,85.0,10200,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1954,2003,4,0,0,1,1,104.0,1,2,5,1,2,3,0,320,2,362,404,1086,4,1,1,0,1086,0,0,1086,1,0,1,0,3,1,1,6,0,0,5,0,1989.0,2,2,490,2,2,2,0,0,0,0,0,0,3,1,4,0,5,2010,4,1,144900
50,4,60.0,5790,1,1,3,3,0,1,2,10,7,6,3,0,3,6,1915,1950,2,0,5,7,3,0.0,0,1,5,2,2,3,5,0,5,0,840,840,4,1,0,0,840,765,0,1605,0,0,2,0,3,2,1,8,0,0,5,3,1915.0,2,1,379,2,2,2,0,0,202,0,0,0,3,4,4,0,5,2010,4,1,107400
180,4,21.0,1596,1,1,3,3,0,2,2,20,7,6,0,7,4,5,1973,1973,4,0,15,3,3,0.0,1,2,5,0,2,2,4,462,5,0,0,462,4,2,1,0,526,462,0,988,1,0,1,0,2,1,1,5,0,0,5,4,1973.0,2,1,297,2,2,2,120,101,0,0,0,0,3,1,4,0,11,2009,4,1,91000
20,1,69.0,8475,1,1,0,3,0,2,2,19,7,6,3,4,4,7,1956,1956,4,0,5,7,3,0.0,1,2,5,1,2,3,0,228,5,0,724,952,4,4,1,4,952,0,0,952,0,0,1,0,2,1,1,4,0,0,5,3,1956.0,2,1,283,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2008,4,1,135750
50,4,50.0,8635,1,1,3,3,0,2,2,11,7,6,3,1,5,5,1948,2001,4,0,0,1,3,0.0,1,2,5,1,2,3,2,336,4,41,295,672,4,2,1,0,1072,213,0,1285,1,0,1,0,2,1,1,6,1,0,5,3,1948.0,2,1,240,2,2,2,0,0,0,0,0,0,3,0,4,0,1,2008,4,1,127000
90,1,72.0,10778,1,1,3,3,0,2,2,7,7,6,2,4,4,5,1968,1968,5,0,4,6,3,0.0,1,2,5,1,2,3,5,0,5,0,1768,1768,4,2,0,0,1768,0,0,1768,0,0,2,0,4,2,1,8,0,0,5,5,1980.0,0,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,4,2010,4,1,136500
50,4,60.0,10440,1,0,3,3,0,1,2,10,7,6,3,0,5,6,1910,1981,4,0,0,1,3,0.0,1,2,4,1,2,3,5,0,5,0,440,440,4,1,1,0,682,548,0,1230,0,0,1,1,2,1,1,5,0,0,5,3,1966.0,2,2,440,2,2,2,74,0,128,0,0,0,3,0,4,0,5,2009,4,1,110000
60,1,100.0,13000,1,1,3,3,0,1,2,19,7,6,3,0,6,6,1968,1968,4,0,5,7,1,576.0,1,1,5,0,2,3,1,448,5,0,448,896,4,2,1,0,1182,960,0,2142,0,0,2,1,4,1,0,8,0,1,1,0,1968.0,1,1,509,2,2,2,0,72,0,0,252,0,3,4,4,0,6,2009,4,1,193500
120,4,32.0,4500,1,1,3,3,0,0,2,12,7,6,1,4,6,5,1998,1998,5,0,5,7,1,443.0,1,1,4,3,1,3,4,1201,5,0,36,1237,4,4,1,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,0,5,0,1998.0,1,2,405,2,2,2,0,199,0,0,0,0,3,4,4,0,3,2006,4,1,153500
20,1,78.0,10206,1,1,3,3,0,2,2,0,7,6,3,4,8,5,2007,2007,4,0,5,7,2,468.0,1,2,4,0,2,3,4,33,5,0,1530,1563,4,4,1,0,1563,0,0,1563,0,0,2,0,3,1,0,6,0,1,1,0,2007.0,3,3,758,2,2,2,144,99,0,0,0,0,3,4,4,0,10,2008,4,1,245000
20,1,80.0,8892,1,1,0,3,0,2,2,19,7,6,3,4,5,5,1960,1960,4,0,1,2,0,66.0,1,2,5,1,2,3,5,0,5,0,1065,1065,4,1,1,0,1065,0,0,1065,0,0,1,1,3,1,1,6,0,0,5,3,1974.0,2,2,461,2,2,2,74,0,0,0,0,0,3,4,4,0,7,2007,5,1,126500
80,1,69.0,8530,1,1,0,3,0,2,2,8,7,6,3,7,7,5,1995,1996,4,0,4,6,1,22.0,1,2,4,0,2,3,5,0,5,0,384,384,4,1,1,0,804,670,0,1474,0,0,2,1,3,1,1,7,0,1,2,4,1995.0,1,2,400,2,2,2,120,72,0,0,0,0,3,4,0,700,5,2009,4,1,168500
60,1,121.0,16059,1,1,3,3,0,1,2,14,7,6,3,0,8,5,1991,1992,5,0,4,6,1,284.0,0,2,5,0,2,3,5,0,5,0,1288,1288,4,4,1,0,1301,1116,0,2417,0,0,2,1,4,1,0,9,0,1,2,0,1991.0,2,2,462,2,2,2,127,82,0,0,0,0,3,4,4,0,4,2006,4,1,260000
60,1,122.0,11911,1,1,2,3,0,2,2,8,7,6,3,0,6,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,1,5,0,5,0,684,684,4,4,1,0,684,876,0,1560,0,0,2,1,3,1,0,6,0,1,1,4,2005.0,1,2,400,2,2,2,100,38,0,0,0,0,3,4,4,0,3,2009,4,1,174000
160,3,40.0,3951,1,2,3,3,0,1,2,0,7,6,1,0,6,5,2009,2009,4,0,5,7,2,76.0,0,2,4,0,2,1,5,0,5,0,612,612,4,4,1,0,612,612,0,1224,0,0,2,1,2,1,0,4,0,0,5,3,2009.0,3,2,528,2,2,2,0,234,0,0,0,0,3,4,4,0,6,2009,1,3,164500
50,0,105.0,8470,1,1,0,3,0,1,2,5,6,5,3,1,3,2,1915,1982,5,0,10,12,3,0.0,2,3,5,1,3,3,5,0,5,0,1013,1013,4,2,0,0,1013,0,513,1526,0,0,1,0,2,1,2,6,0,0,5,5,1980.0,0,0,0,5,5,1,0,0,156,0,0,0,3,0,4,0,10,2009,8,0,85000
20,1,60.0,8070,1,1,3,3,0,2,2,9,7,6,3,4,4,5,1994,1995,4,0,5,7,3,0.0,1,2,4,0,2,3,4,588,5,0,402,990,4,4,1,0,990,0,0,990,1,0,1,0,3,1,1,5,0,0,5,5,1980.0,0,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,8,2007,4,1,123600
20,1,60.0,7200,1,1,3,3,0,2,2,19,7,6,3,4,4,5,1950,1950,4,0,11,1,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,2,1,4,1040,0,0,1040,0,0,1,0,2,1,1,4,0,0,5,3,1950.0,2,2,420,2,2,2,0,29,0,0,0,0,3,4,4,0,7,2006,4,1,109900
20,1,85.0,8500,1,1,3,3,0,2,2,19,7,6,3,4,5,3,1961,1961,5,0,4,6,0,203.0,1,2,5,1,2,3,1,600,5,0,635,1235,4,2,1,0,1235,0,0,1235,0,0,1,0,2,1,1,6,0,0,5,0,1961.0,2,2,480,2,2,2,0,0,0,0,0,0,3,1,4,0,12,2006,4,0,98600
30,1,80.0,13360,1,0,0,0,0,2,2,13,7,6,3,4,5,7,1921,2006,4,0,0,1,3,0.0,1,1,2,0,2,3,0,713,5,0,163,876,4,4,1,0,964,0,0,964,1,0,1,0,2,1,1,5,0,0,5,3,1921.0,2,2,432,2,2,2,0,0,44,0,0,0,3,4,4,0,8,2009,4,1,163500
190,0,60.0,7200,1,1,3,3,0,1,2,10,7,6,4,3,6,6,1910,1998,5,0,1,2,3,0.0,1,2,2,1,3,0,1,1046,5,0,168,1214,2,4,0,0,1260,1031,0,2291,0,1,2,0,4,2,1,9,0,1,1,3,1900.0,2,2,506,2,2,2,0,0,0,0,99,0,3,4,4,0,11,2007,4,1,133900
60,1,69.0,9337,1,1,0,3,0,2,2,9,7,6,3,0,6,5,1997,1997,4,0,5,7,3,0.0,1,1,4,0,2,3,4,648,5,0,176,824,4,4,1,0,905,881,0,1786,1,0,2,1,3,1,0,7,0,0,5,0,1997.0,3,2,684,2,2,2,0,162,0,0,0,0,3,4,4,0,5,2007,4,1,204750
60,1,69.0,9765,1,1,2,3,0,1,2,8,7,6,3,0,6,8,1993,1993,4,0,5,7,1,68.0,3,1,4,0,1,3,0,310,5,0,370,680,4,1,1,0,680,790,0,1470,0,0,2,1,3,1,1,6,0,1,2,4,1993.0,1,2,420,2,2,2,232,63,0,0,0,0,3,4,0,480,4,2009,4,1,185000
20,1,78.0,10264,1,1,0,3,0,2,2,9,7,6,3,4,7,5,1999,1999,4,0,5,7,1,183.0,0,2,4,0,2,1,0,1162,5,0,426,1588,4,4,1,0,1588,0,0,1588,0,0,2,0,3,1,0,6,0,0,5,0,1999.0,3,2,472,2,2,2,158,29,0,0,0,0,3,4,4,0,8,2006,4,1,214000
20,1,73.0,10921,1,1,3,0,0,2,2,1,7,6,3,4,4,5,1965,1965,5,0,4,6,1,48.0,1,2,5,1,2,3,1,520,5,0,440,960,4,2,1,2,960,0,0,960,1,0,1,0,3,1,1,6,0,0,5,0,1965.0,1,1,432,2,2,0,120,0,0,0,0,0,3,4,4,0,5,2007,4,1,94750
30,1,85.0,10625,1,1,3,3,0,1,2,1,7,6,3,4,5,5,1920,1950,4,0,0,1,3,0.0,1,2,2,1,2,3,0,108,5,0,350,458,4,3,0,0,835,0,0,835,0,0,1,0,2,1,1,5,0,0,5,2,1920.0,2,1,366,3,2,2,0,0,77,0,0,0,3,4,0,400,5,2010,5,0,83000
20,1,77.0,9320,1,1,0,3,0,2,2,19,7,6,3,4,4,5,1959,1959,4,0,10,12,3,0.0,1,2,5,1,2,3,0,569,5,0,381,950,4,3,1,0,1225,0,0,1225,1,0,1,1,3,1,1,6,0,0,5,5,1980.0,0,0,0,5,5,2,352,0,0,0,0,0,3,4,0,400,1,2010,4,1,128950
20,1,69.0,10603,1,1,0,3,0,2,2,23,7,6,3,4,6,7,1977,2001,4,0,10,12,1,28.0,1,2,4,1,2,0,0,1200,5,0,410,1610,4,1,1,0,1610,0,0,1610,1,0,2,0,3,1,0,6,0,2,2,0,1977.0,3,2,480,2,2,2,168,68,0,0,0,0,3,4,4,0,2,2010,4,1,205000
60,1,77.0,9206,1,1,3,3,0,2,2,6,7,6,3,0,6,5,1985,1985,4,0,4,6,1,336.0,0,2,5,0,2,3,5,0,5,0,741,741,4,2,1,0,977,755,0,1732,0,0,2,1,3,1,0,7,0,1,2,0,1985.0,1,2,476,2,2,2,192,46,0,0,0,0,3,4,4,0,6,2010,4,1,178000
90,1,64.0,7018,1,1,3,2,0,2,2,6,7,6,2,4,5,5,1979,1979,4,0,4,6,3,0.0,1,3,0,4,4,4,6,0,6,0,0,0,4,2,1,0,1535,0,0,1535,0,0,2,0,4,2,1,8,0,0,5,0,1979.0,2,2,410,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2009,4,4,118964
20,1,94.0,10402,1,1,0,3,0,1,2,9,7,6,3,4,7,5,2009,2009,4,0,5,7,3,0.0,1,2,4,0,2,3,5,0,5,0,1226,1226,4,4,1,0,1226,0,0,1226,0,0,2,0,3,1,0,6,0,0,5,0,2009.0,3,3,740,2,2,2,0,36,0,0,0,0,3,4,4,0,5,2010,4,1,198900
50,4,69.0,7758,1,1,3,3,0,1,2,5,7,6,3,1,7,4,1931,1950,4,0,2,4,1,600.0,1,3,4,1,2,3,3,224,5,0,816,1040,4,4,1,2,1226,592,0,1818,0,0,1,1,4,1,1,7,0,2,2,3,1951.0,2,1,240,2,2,2,0,0,0,0,184,0,3,4,4,0,6,2007,4,1,169500
60,3,75.0,9375,1,1,3,3,0,2,2,0,7,6,3,0,8,5,2003,2004,5,0,5,7,1,768.0,0,2,4,3,2,3,5,0,5,0,1053,1053,4,4,1,0,1053,939,0,1992,0,0,2,1,3,1,0,9,0,1,1,0,2003.0,3,2,648,2,2,2,140,45,0,0,0,0,3,4,4,0,8,2008,4,1,250000
30,4,60.0,10800,1,0,3,3,0,2,2,10,7,6,3,4,4,7,1885,1995,1,0,5,7,3,0.0,1,2,2,2,2,3,5,0,5,0,641,641,4,1,1,0,1047,0,0,1047,0,0,1,0,2,1,1,6,0,0,5,3,1954.0,2,1,273,3,3,1,0,0,0,0,0,0,3,4,0,450,8,2007,4,1,100000
20,4,50.0,6000,1,1,3,3,0,2,2,10,7,6,3,4,5,5,1948,1950,4,0,5,7,3,0.0,1,2,5,1,2,3,0,104,2,169,516,789,4,4,1,0,789,0,0,789,0,0,1,0,2,1,1,5,0,0,5,3,1948.0,2,1,250,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2008,4,3,115000
50,4,85.0,8500,1,1,3,3,0,1,2,5,1,6,3,1,5,7,1919,2005,4,0,15,3,3,0.0,1,2,5,1,2,3,5,0,5,0,793,793,2,2,0,2,997,520,0,1517,0,0,2,0,3,1,2,7,0,0,5,5,1980.0,0,0,0,5,5,1,0,0,144,0,0,0,3,4,4,0,8,2007,4,1,115000
20,1,105.0,11751,1,1,0,3,0,2,2,23,7,6,3,4,6,6,1977,1977,5,0,10,12,1,480.0,1,2,5,0,2,3,2,705,5,0,1139,1844,4,4,1,0,1844,0,0,1844,0,0,2,0,3,1,1,7,0,1,2,0,1977.0,3,2,546,2,2,2,0,122,0,0,0,0,3,0,4,0,1,2010,5,1,190000
50,1,75.0,9525,1,1,3,3,0,2,2,1,7,6,3,1,6,4,1954,1972,4,0,0,1,3,0.0,1,2,5,1,3,3,1,444,5,0,550,994,4,1,1,0,1216,639,0,1855,0,0,2,0,4,1,1,7,0,0,5,0,1954.0,2,1,325,2,2,2,182,0,0,0,0,0,3,4,4,0,10,2006,4,1,136900
80,1,69.0,7750,1,1,0,3,0,2,2,8,7,6,3,7,7,5,2000,2000,4,0,5,7,3,0.0,1,2,4,0,2,3,4,250,5,0,134,384,4,4,1,0,774,656,0,1430,0,0,2,1,3,1,1,7,0,1,2,4,2000.0,1,2,400,2,2,2,180,0,0,0,0,0,3,4,4,0,4,2010,4,1,180000
60,1,77.0,9965,1,1,3,3,0,2,2,9,7,6,3,0,7,5,2007,2007,4,0,5,7,2,220.0,0,2,4,3,2,1,4,984,5,0,280,1264,4,4,1,0,1282,1414,0,2696,1,0,2,1,4,1,3,10,0,1,1,4,2007.0,1,3,792,2,2,2,120,184,0,0,168,0,3,4,4,0,10,2007,1,3,383970
20,1,69.0,21000,1,1,3,2,0,1,2,13,7,6,3,4,6,5,1953,1953,5,0,0,1,1,184.0,1,1,5,0,2,0,0,35,1,869,905,1809,4,2,1,0,2259,0,0,2259,1,0,2,0,3,1,0,7,0,2,1,2,1953.0,2,2,450,2,2,2,166,120,192,0,0,0,3,0,4,0,10,2007,5,0,217000
70,1,61.0,7259,1,1,0,3,0,2,1,13,7,6,3,0,6,8,1945,2002,2,0,0,1,3,0.0,1,2,5,1,2,3,0,774,3,150,104,1028,4,4,1,0,1436,884,0,2320,1,0,2,1,3,1,0,9,0,1,2,3,1945.0,2,1,180,2,2,2,224,0,0,0,0,0,3,0,4,0,7,2007,4,1,259500
160,3,34.0,3230,1,2,3,3,0,1,2,0,7,6,1,0,6,5,1999,1999,4,0,1,2,1,1129.0,1,2,4,0,2,3,4,419,5,0,310,729,4,1,1,0,729,729,0,1458,0,0,2,1,2,1,1,5,0,1,3,3,1999.0,2,2,440,2,2,2,0,32,0,0,0,0,3,4,4,0,6,2007,4,1,176000
20,1,69.0,11616,1,1,3,3,0,2,2,7,7,6,3,4,5,5,1962,1962,4,0,0,1,1,116.0,1,2,5,1,2,3,3,170,2,670,252,1092,4,2,1,0,1092,0,0,1092,0,1,1,0,3,1,1,6,0,1,0,0,1962.0,2,1,288,2,2,2,0,20,144,0,0,0,3,4,4,0,9,2009,4,1,139000
20,1,74.0,8536,1,1,3,3,0,1,2,1,7,6,3,4,5,5,2006,2007,4,0,5,7,3,0.0,1,2,4,0,2,3,5,0,5,0,1125,1125,4,1,1,0,1125,0,0,1125,0,0,1,1,2,1,1,5,0,0,5,0,2007.0,2,2,430,2,2,2,80,64,0,0,0,0,3,4,4,0,4,2007,1,3,155000
60,1,90.0,12376,1,1,3,3,0,1,2,6,7,6,3,0,7,5,1990,1990,5,0,10,12,3,0.0,1,2,4,0,2,0,4,1470,5,0,203,1673,4,1,1,0,1699,1523,0,3222,1,0,3,0,5,1,0,11,0,2,2,0,1990.0,2,3,594,2,2,2,367,0,0,0,0,0,3,4,4,0,5,2010,4,1,320000
60,1,65.0,8461,1,1,3,3,0,2,2,9,7,6,3,0,6,5,2005,2006,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,728,728,4,4,1,0,728,728,0,1456,0,0,2,1,3,1,0,8,0,1,1,0,2005.0,1,2,390,2,2,2,0,24,0,0,0,0,3,4,4,0,7,2006,1,3,163990
80,1,69.0,21453,1,1,0,1,0,3,0,21,7,6,3,7,6,5,1969,1969,3,5,10,12,3,0.0,1,2,5,1,2,2,0,938,5,0,0,938,4,4,1,0,988,0,0,988,1,0,1,0,1,1,1,4,0,2,2,0,1969.0,2,2,540,2,2,2,0,130,0,130,0,0,3,4,4,0,10,2006,4,1,180000
50,4,50.0,6060,1,1,3,3,0,2,2,5,7,6,3,1,4,5,1939,1950,4,0,14,15,3,0.0,1,2,4,1,2,3,5,0,5,0,732,732,4,1,1,0,772,351,0,1123,0,0,1,0,3,1,1,4,0,0,5,3,1979.0,2,1,264,2,2,0,0,0,140,0,0,0,3,0,4,0,6,2007,4,1,100000
20,1,75.0,9464,1,1,3,3,0,1,2,19,7,6,3,4,6,7,1958,1958,5,0,1,2,1,135.0,1,1,5,1,2,3,2,570,5,0,510,1080,4,1,1,0,1080,0,0,1080,0,0,1,0,3,1,1,5,0,0,5,0,1958.0,2,1,288,2,2,2,0,0,0,0,130,0,3,4,4,0,6,2008,4,1,136000
120,1,55.0,7892,1,1,3,3,0,2,2,6,7,6,1,4,6,5,1993,1993,4,0,10,12,3,0.0,0,2,4,0,2,3,4,300,5,0,899,1199,4,4,1,0,1199,0,0,1199,0,0,2,0,2,1,0,5,0,0,5,0,1993.0,3,2,530,2,2,2,0,63,0,0,0,0,3,4,4,0,3,2008,4,1,153900
20,1,48.0,17043,1,1,0,3,0,3,2,23,7,6,3,4,6,5,1979,1998,4,0,4,6,3,0.0,1,1,5,0,3,3,5,0,5,0,1362,1362,4,2,1,0,1586,0,0,1586,0,0,2,0,3,1,1,7,0,1,2,0,1979.0,2,2,435,2,2,2,192,0,0,0,0,0,3,4,4,0,1,2009,4,1,181000
190,4,60.0,6780,1,1,3,3,0,2,2,5,7,6,4,1,6,8,1935,1982,4,0,0,1,3,0.0,1,3,5,1,2,1,4,490,5,0,30,520,4,1,0,0,520,0,234,754,1,0,1,0,2,1,1,5,0,0,5,5,1980.0,0,0,0,5,5,1,53,0,0,0,0,0,3,4,4,0,6,2006,4,1,84500
120,1,69.0,4928,1,1,0,3,0,2,2,22,7,6,1,4,6,5,1976,1976,4,0,10,12,3,0.0,1,2,5,0,2,3,0,120,5,0,958,1078,4,2,1,0,958,0,0,958,0,0,2,0,2,1,1,5,0,1,2,0,1977.0,3,2,440,2,2,2,0,205,0,0,0,0,3,4,4,0,2,2007,4,1,128000
45,4,55.0,4388,1,1,0,2,0,2,2,10,6,6,3,6,5,7,1930,1950,4,0,8,1,3,0.0,1,1,2,1,2,3,3,116,5,0,556,672,4,4,1,0,840,0,0,840,0,0,1,0,3,1,1,5,0,1,2,5,1980.0,0,0,0,5,5,1,0,0,0,0,0,0,3,4,4,0,6,2007,4,1,87000
60,1,69.0,7590,1,1,3,3,0,2,2,19,0,6,3,0,6,5,1966,1966,4,0,5,7,1,266.0,1,2,5,1,2,3,2,512,5,0,148,660,4,2,1,0,660,688,0,1348,0,0,1,1,3,1,1,6,0,1,3,0,1966.0,3,2,453,2,2,2,188,108,0,0,0,0,3,4,4,0,7,2006,4,1,155000
20,1,69.0,8973,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1958,1991,4,0,10,12,1,85.0,1,2,5,1,2,3,1,567,2,28,413,1008,4,2,1,4,1053,0,0,1053,0,1,1,1,3,1,3,6,0,0,5,6,1998.0,3,2,750,2,2,2,0,80,0,180,0,0,3,2,4,0,7,2006,4,0,150000
60,1,88.0,14200,1,1,3,3,0,1,2,19,7,6,3,0,7,6,1966,1966,4,0,1,2,1,309.0,1,2,5,1,2,3,1,445,5,0,479,924,4,4,1,0,1216,941,0,2157,0,0,2,1,4,1,0,8,0,2,1,0,1966.0,1,2,487,2,2,2,105,66,0,0,0,0,3,3,4,0,5,2006,4,1,226000
60,1,69.0,12224,1,1,0,3,0,1,2,8,7,6,3,0,6,5,2000,2000,4,0,5,7,1,40.0,0,2,4,0,2,3,4,695,5,0,297,992,4,4,1,0,1022,1032,0,2054,1,0,2,1,3,1,0,7,0,1,2,4,2000.0,3,2,390,2,2,2,24,48,0,0,0,0,3,4,4,0,7,2009,4,1,244000
20,1,75.0,7388,1,1,3,3,0,1,2,19,7,6,3,4,5,6,1959,2002,4,0,1,2,3,0.0,1,2,5,1,2,3,1,405,5,0,658,1063,4,1,1,0,1327,0,0,1327,1,0,1,0,3,1,0,7,0,0,5,3,1974.0,2,2,624,2,2,2,0,0,0,0,0,0,3,4,4,0,7,2007,4,1,150750
20,1,69.0,6853,1,1,0,3,0,2,2,4,7,6,3,4,8,5,2001,2002,4,0,5,7,1,136.0,0,2,4,3,2,3,4,1005,5,0,262,1267,4,4,1,0,1296,0,0,1296,1,0,2,0,2,1,0,6,0,0,5,0,2001.0,1,2,471,2,2,2,192,25,0,0,0,0,3,4,4,0,6,2009,4,1,220000
20,1,78.0,10335,1,1,0,3,0,2,2,7,7,6,3,4,5,6,1968,1993,4,0,10,12,3,0.0,1,2,5,1,2,3,1,570,5,0,891,1461,4,1,1,0,1721,0,0,1721,0,0,2,1,3,1,1,7,1,1,2,0,1968.0,3,2,440,2,2,2,0,96,180,0,0,0,3,0,4,0,7,2006,4,1,180000
20,1,80.0,10400,1,1,3,3,0,2,2,23,7,6,3,4,7,6,1970,1970,5,0,10,12,1,288.0,1,2,4,1,2,3,5,0,5,0,1304,1304,4,1,1,0,1682,0,0,1682,0,0,2,0,3,1,1,7,0,1,1,0,1970.0,2,2,530,2,2,2,98,0,0,0,0,0,3,0,4,0,5,2008,4,1,174000
20,1,69.0,10355,1,1,0,3,0,1,2,19,7,6,3,4,5,5,1967,1967,4,0,1,2,1,196.0,1,2,5,1,2,3,2,695,5,0,519,1214,4,2,1,0,1214,0,0,1214,0,0,2,0,3,1,1,5,0,1,3,0,1967.0,3,1,318,2,2,2,0,111,0,0,0,0,3,4,4,0,7,2007,4,1,143000
90,1,82.0,11070,1,1,3,3,0,2,2,12,7,6,2,4,7,5,1988,1989,4,0,5,7,1,70.0,1,2,5,1,2,3,5,0,5,0,1907,1907,4,1,1,0,1959,0,0,1959,0,0,3,0,5,2,1,9,0,0,5,6,1989.0,2,3,766,2,2,2,0,0,0,0,0,0,3,4,4,0,7,2006,4,2,171000
60,1,73.0,9066,1,1,0,3,0,2,2,9,7,6,3,0,8,5,1999,2000,4,0,5,7,1,320.0,0,2,4,0,2,0,4,668,5,0,336,1004,4,4,1,0,1004,848,0,1852,0,0,2,1,3,1,0,7,0,2,2,0,1999.0,1,3,660,2,2,2,224,106,0,0,0,0,3,3,4,0,12,2008,4,1,230000
60,1,65.0,15426,1,1,0,3,0,2,2,9,7,6,3,0,6,5,1997,1997,4,0,5,7,3,0.0,1,2,4,0,2,3,4,821,5,0,107,928,4,4,1,0,928,836,0,1764,1,0,2,1,3,1,0,7,0,0,5,0,1997.0,3,2,470,2,2,2,276,99,0,0,0,0,3,0,4,0,8,2009,4,1,231500
20,1,70.0,10500,1,1,3,3,0,0,2,19,7,6,3,4,4,5,1971,1971,4,0,4,6,3,0.0,1,2,5,1,2,3,0,432,5,0,432,864,4,2,1,0,864,0,0,864,0,0,1,0,3,1,1,5,0,1,0,5,1980.0,0,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,4,2010,0,1,115000
20,1,78.0,11645,1,1,3,3,0,2,2,9,7,6,3,4,7,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,1,4,1300,5,0,434,1734,4,4,1,0,1734,0,0,1734,1,0,2,0,3,1,0,7,0,0,5,0,2005.0,1,2,660,2,2,2,160,24,0,0,0,0,3,4,4,0,1,2006,4,1,260000
50,1,71.0,8520,1,1,3,3,0,1,2,19,1,6,3,1,5,4,1952,1952,4,0,11,1,3,0.0,1,3,5,1,2,3,1,507,5,0,403,910,4,3,1,0,910,475,0,1385,0,0,2,0,4,1,1,6,0,0,5,3,2000.0,2,2,720,2,2,2,0,0,0,0,0,0,3,0,4,0,6,2010,4,1,166000
20,1,78.0,10335,1,1,0,3,0,2,2,9,7,6,3,4,7,5,1999,1999,4,0,5,7,1,183.0,0,2,4,0,2,2,4,679,5,0,811,1490,4,4,1,0,1501,0,0,1501,1,0,2,0,3,1,0,6,0,0,5,0,1999.0,3,2,577,2,2,2,144,29,0,0,0,0,3,4,4,0,6,2009,4,1,204000
90,4,70.0,9100,1,1,3,3,0,2,2,7,4,6,2,4,5,5,1963,1963,4,0,4,6,1,336.0,1,2,5,1,2,3,1,1332,5,0,396,1728,4,2,1,0,1728,0,0,1728,1,0,2,0,6,2,1,10,0,0,5,3,1963.0,2,2,504,2,2,2,0,0,0,0,0,0,3,4,4,0,11,2006,0,0,125000
160,4,24.0,2522,1,1,3,3,0,2,2,1,7,6,0,0,6,5,2004,2006,4,0,5,7,2,50.0,0,2,4,0,2,3,5,0,5,0,970,970,4,4,1,0,970,739,0,1709,0,0,2,0,3,1,0,7,7,0,5,3,2004.0,2,2,380,2,2,2,0,40,0,0,0,0,3,4,4,0,4,2006,4,1,130000
30,4,51.0,6120,1,1,3,3,0,1,2,11,7,6,3,4,5,7,1931,1993,4,0,0,1,3,0.0,1,2,2,1,2,3,2,209,5,0,506,715,4,2,1,4,875,0,0,875,1,0,1,0,2,1,1,5,0,0,5,3,1931.0,2,1,180,3,2,2,48,0,0,0,0,0,3,4,4,0,11,2009,4,1,105000
60,1,69.0,9505,1,1,0,3,0,3,2,8,7,6,3,0,7,5,2001,2001,4,0,5,7,1,180.0,0,2,4,0,2,3,5,0,5,0,884,884,4,4,1,0,884,1151,0,2035,0,0,2,1,3,1,0,8,0,1,1,4,2001.0,1,2,434,2,2,2,144,48,0,0,0,0,3,4,4,0,5,2010,4,1,222500
20,1,63.0,7500,1,1,3,3,0,2,2,6,7,6,3,4,7,5,2004,2005,4,0,5,7,1,120.0,1,2,4,0,2,3,4,680,5,0,400,1080,4,4,1,0,1080,0,0,1080,1,0,1,0,3,1,0,6,0,0,5,5,1980.0,0,0,0,5,5,2,0,0,0,0,0,0,3,4,4,0,4,2008,4,1,141000
50,4,69.0,6240,1,1,3,3,0,2,2,11,7,6,3,1,5,4,1936,1950,4,0,1,2,3,0.0,1,2,2,0,2,3,5,0,5,0,896,896,4,1,1,4,896,448,0,1344,0,0,1,0,3,1,1,7,0,0,5,3,1936.0,2,1,240,3,2,2,200,114,0,0,0,0,3,4,4,0,4,2006,4,1,115000
