,age,default,balance,housing,loan,duration,campaign,pdays,previous,y,date,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
149,2,0,0,1,0,0.03277060575968222,0.04081632653061224,0.0,0,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
150,2,0,0,1,0,0.10890433631247931,0.02040816326530612,0.0,0,0,240,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
151,2,0,0,1,1,0.03243958953988745,0.04081632653061224,0.0,0,0,156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
152,2,1,0,1,1,0.029129427341939754,0.0,0.0,0,0,184,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
153,3,0,1,0,0,0.06918238993710692,0.02040816326530612,0.0,0,0,329,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
154,2,0,0,0,0,0.09433962264150944,0.0,0.0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
155,1,0,0,0,0,0.024164184045018206,0.02040816326530612,0.0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
156,3,0,0,0,0,0.10592519033432639,0.04081632653061224,0.10435779816513761,2,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
157,3,0,0,1,0,0.026481297583581597,0.04081632653061224,0.21100917431192662,3,0,337,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
158,1,0,0,0,0,0.05428666004634227,0.0,0.0,0,0,337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
159,1,0,0,1,0,0.1244620986428335,0.0,0.0,0,0,259,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
160,1,0,0,0,0,0.0019860973187686196,0.0,0.0,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
161,0,0,1,1,0,0.06454816285998013,0.02040816326530612,0.0,0,0,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
162,2,0,0,0,1,0.010261502813637868,0.04081632653061224,0.0,0,0,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
163,2,0,0,1,1,0.025819265143992055,0.02040816326530612,0.0,0,0,220,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
164,1,0,0,0,0,0.2224428997020854,0.02040816326530612,0.16857798165137614,2,1,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
165,1,0,0,1,0,0.14928831512744126,0.0,0.0,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
166,4,0,0,0,0,0.025157232704402517,0.061224489795918366,0.0,0,0,291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
167,2,0,0,1,0,0.1804038397881496,0.02040816326530612,0.0,0,0,337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
168,3,0,0,0,0,0.04336312479311486,0.0,0.0,0,0,240,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
169,1,0,0,1,1,0.13505461767626614,0.0,0.0,0,0,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
170,2,0,0,0,0,0.03210857332009268,0.04081632653061224,0.0,0,0,195,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
171,2,0,0,0,0,0.08242303872889771,0.02040816326530612,0.0,0,0,338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
172,2,0,0,1,1,0.08871234690499835,0.0,0.3853211009174312,4,0,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
173,1,0,0,1,0,0.026481297583581597,0.0,0.0,0,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
174,2,0,1,0,0,0.04336312479311486,0.02040816326530612,0.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
175,2,0,0,1,1,0.05362462760675273,0.0,0.0,0,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
176,2,0,1,1,1,0.004634227077126779,0.12244897959183673,0.0,0,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
177,2,0,0,1,0,0.047335319430652105,0.02040816326530612,0.39908256880733944,1,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
178,2,0,0,0,0,0.019529956967891428,0.0,0.0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
179,2,0,0,1,0,0.020191989407480966,0.02040816326530612,0.13761467889908258,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
180,1,0,0,1,1,0.06289308176100629,0.02040816326530612,0.0,0,0,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
181,1,0,0,0,1,0.10890433631247931,0.02040816326530612,0.0,0,0,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
182,1,0,1,1,0,0.0033101621979476996,0.08163265306122448,0.0,0,0,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
183,2,0,0,0,0,0.045018205892088714,0.0,0.0,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
184,1,0,0,1,0,0.03475670307845084,0.04081632653061224,0.0,0,0,199,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
185,1,0,0,1,0,0.018867924528301886,0.02040816326530612,0.0,0,0,162,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
186,1,0,0,1,0,0.1234690499834492,0.04081632653061224,0.009174311926605505,4,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
187,2,0,0,1,0,0.030453492221118834,0.0,0.3119266055045872,2,0,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
188,2,0,0,1,0,0.04899040052962595,0.02040816326530612,0.39908256880733944,1,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
189,4,0,0,1,0,0.12512413108242304,0.02040816326530612,0.0,0,1,200,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
190,3,0,0,1,1,0.030784508440913606,0.10204081632653061,0.0,0,0,162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
191,1,0,0,1,0,0.178417742469381,0.22448979591836735,0.0,0,0,156,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
192,1,0,0,0,0,0.07811982787156571,0.02040816326530612,0.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
193,2,0,0,0,0,0.014564713670969877,0.02040816326530612,0.0,0,0,198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
194,0,0,1,0,0,0.15458457464415756,0.02040816326530612,0.0,0,0,210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
195,4,0,0,1,0,0.11585567692816948,0.04081632653061224,0.0,0,0,155,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
196,1,0,1,1,0,0.14266799073154585,0.02040816326530612,0.0,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
197,2,0,0,0,1,0.04899040052962595,0.02040816326530612,0.0,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
198,2,0,0,0,0,0.09301555776233035,0.0,0.0,0,0,273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
199,4,0,0,0,0,0.05991393578285336,0.0,0.20871559633027523,2,1,261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
200,1,0,0,1,0,0.09831181727904667,0.0,0.10206422018348624,2,0,242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
201,3,0,0,0,0,0.08904336312479312,0.02040816326530612,0.0,0,0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
202,1,0,0,1,0,0.25289639192320423,0.02040816326530612,0.1628440366972477,3,1,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
203,2,0,0,1,0,0.44124462098642836,0.061224489795918366,0.14564220183486237,1,0,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
204,1,0,0,0,0,0.1320754716981132,0.0,0.0,0,1,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
205,2,0,0,1,0,0.044687189672293945,0.02040816326530612,0.0,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
206,2,0,0,1,1,0.06355511420059583,0.0,0.0,0,0,176,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
207,1,0,0,1,0,0.036742800397219465,0.0,0.07110091743119266,1,0,177,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
208,2,0,0,1,0,0.018536908308507117,0.0,0.3119266055045872,1,0,333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
209,4,0,0,0,0,0.004303210857332009,0.2653061224489796,0.0,0,0,126,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
210,2,0,1,1,0,0.04534922211188348,0.04081632653061224,0.0,0,0,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
211,0,0,0,1,0,0.030122476001324065,0.04081632653061224,0.0,0,0,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
212,2,0,0,1,0,0.0019860973187686196,0.02040816326530612,0.4288990825688073,1,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
213,4,0,1,0,0,0.06421714664018537,0.0,0.0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
214,1,1,0,0,0,0.07149950347567031,0.061224489795918366,0.0,0,0,142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
215,2,0,0,1,0,0.21516054286660047,0.02040816326530612,0.0,0,1,151,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
216,2,0,0,0,0,0.022178086726249588,0.02040816326530612,0.0,0,0,143,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
217,1,0,0,1,0,0.08341608738828203,0.02040816326530612,0.4036697247706422,2,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
218,3,0,0,1,1,0.2747434624296591,0.1836734693877551,0.0,0,0,175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
219,3,0,0,0,0,0.04865938430983118,0.04081632653061224,0.0,0,0,133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
220,3,0,0,1,0,0.005296259516716319,0.04081632653061224,0.0,0,0,154,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
221,2,0,0,1,0,0.05759682224428997,0.08163265306122448,0.0,0,0,220,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
222,3,0,0,0,0,0.018205892088712348,0.02040816326530612,0.0,0,0,220,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
223,2,0,0,0,0,0.03541873551804038,0.12244897959183673,0.0,0,0,141,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
224,3,0,0,1,0,0.06024495200264813,0.0,0.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
225,1,0,0,1,0,0.0738166170142337,0.0,0.0,0,0,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
226,1,0,0,0,0,0.0969877523998676,0.04081632653061224,0.0,0,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
227,1,0,0,1,0,0.06818934127772261,0.0,0.2786697247706422,1,0,256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
228,2,0,0,1,0,0.0016550810989738498,0.0,0.0,0,0,228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
229,1,0,0,1,1,0.03574975173783516,0.0,0.07224770642201835,6,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
230,3,0,0,0,0,0.03574975173783516,0.10204081632653061,0.0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
231,2,0,0,0,0,0.07216153591525985,0.04081632653061224,0.0,0,0,206,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
232,2,0,0,1,0,0.06322409798080106,0.04081632653061224,0.4036697247706422,10,0,233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
233,2,0,0,1,0,0.25289639192320423,0.02040816326530612,0.10550458715596331,5,0,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
234,1,0,0,0,0,0.039390930155577625,0.0,0.0,0,0,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
235,3,1,0,0,0,0.04667328699106256,0.04081632653061224,0.0,0,0,127,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
236,1,0,0,1,0,0.039721946375372394,0.0,0.3543577981651376,2,0,274,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
237,4,0,0,1,0,0.07017543859649122,0.04081632653061224,0.0,0,0,241,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
238,4,0,1,0,0,0.021516054286660046,0.04081632653061224,0.0,0,0,209,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
239,3,0,0,1,0,0.05428666004634227,0.061224489795918366,0.0,0,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
240,1,0,0,1,0,0.1585567692816948,0.12244897959183673,0.0,0,0,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
241,3,0,0,0,0,0.22707712677921219,0.04081632653061224,0.0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
242,2,0,0,0,0,0.04005296259516716,0.22448979591836735,0.0,0,0,126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
243,1,0,0,1,1,0.11254551473022179,0.02040816326530612,0.0,0,0,211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
244,3,0,0,1,0,0.2214498510427011,0.02040816326530612,0.0,0,0,232,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
245,2,0,0,1,0,0.018536908308507117,0.0,0.28784403669724773,1,0,338,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
246,2,0,0,1,0,0.0804369414101291,0.02040816326530612,0.0,0,0,234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
247,1,0,0,0,0,0.039390930155577625,0.02040816326530612,0.0,0,0,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
248,2,0,0,1,0,0.04634227077126779,0.02040816326530612,0.0,0,0,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
249,2,0,0,0,1,0.0016550810989738498,0.02040816326530612,0.19839449541284404,5,0,238,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
250,1,0,0,1,0,0.04998344918901026,0.04081632653061224,0.0,0,0,326,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
251,1,0,0,0,0,0.04303210857332009,0.08163265306122448,0.0,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
252,3,0,0,0,1,0.07183051969546508,0.02040816326530612,0.0,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
253,4,0,0,1,0,0.026481297583581597,0.04081632653061224,0.30504587155963303,2,0,332,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
254,3,0,0,0,0,0.022178086726249588,0.02040816326530612,0.0,0,0,146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
255,3,0,0,1,1,0.08010592519033433,0.061224489795918366,0.0,0,0,223,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
256,1,0,0,0,1,0.11817279046673287,0.02040816326530612,0.0,0,0,162,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
257,1,0,0,0,0,0.03806686527639854,0.061224489795918366,0.0,0,0,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
258,2,0,1,1,0,0.12280701754385964,0.02040816326530612,0.0,0,0,156,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
259,1,0,0,0,1,0.36180072823568354,0.04081632653061224,0.0,0,1,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
260,3,0,0,1,1,0.030784508440913606,0.0,0.0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
261,1,0,0,0,0,0.05858987090367428,0.02040816326530612,0.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
262,2,0,1,0,0,0.026150281363786824,0.04081632653061224,0.0,0,0,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
263,3,0,0,0,1,0.05825885468387951,0.061224489795918366,0.0,0,0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
264,4,0,0,0,0,0.178417742469381,0.0,0.09059633027522936,2,0,136,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
265,2,0,0,1,1,0.1221449851042701,0.0,0.0,0,0,223,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
266,1,0,0,1,0,0.074809665673618,0.0,0.0,0,0,239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
267,1,0,0,1,1,0.026150281363786824,0.04081632653061224,0.0,0,0,170,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
268,2,0,0,1,0,0.01787487586891758,0.24489795918367346,0.0,0,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
269,4,0,0,0,0,0.027805362462760674,0.10204081632653061,0.0,0,0,156,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
270,2,0,0,1,0,0.0969877523998676,0.0,0.033256880733944956,3,0,213,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
271,0,0,0,1,1,0.15988083416087387,0.0,0.0,0,1,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
272,3,0,2,0,0,0.00827540549486925,0.04081632653061224,0.0,0,0,195,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
273,1,0,0,1,0,0.15888778550148958,0.061224489795918366,0.0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
274,1,0,0,1,0,0.08540218470705065,0.061224489795918366,0.0,0,0,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
275,1,0,0,1,0,0.21185038066865278,0.0,0.0,0,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
276,1,0,1,0,0,0.23005627275736512,0.02040816326530612,0.09174311926605505,1,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
277,2,0,0,0,0,0.0804369414101291,0.02040816326530612,0.0,0,0,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
278,3,0,1,0,0,0.014895729890764648,0.04081632653061224,0.0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
279,3,0,0,1,0,0.11155246607083748,0.0,0.0,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
280,4,0,0,0,0,0.019860973187686197,0.02040816326530612,0.0,0,0,233,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
281,1,0,0,1,0,0.038728897715988087,0.0,0.0,0,0,256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
282,2,0,0,1,0,0.031115524660708375,0.0,0.0,0,0,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
283,2,0,0,0,0,0.027805362462760674,0.10204081632653061,0.0,0,0,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
284,2,0,0,0,0,0.0638861304203906,0.10204081632653061,0.0,0,0,195,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
285,1,0,0,1,0,0.10824230387288977,0.0,0.0,0,0,237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
286,3,0,0,1,0,0.026150281363786824,0.04081632653061224,0.0,0,0,209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
287,1,0,0,1,0,0.044356173452499176,0.02040816326530612,0.0,0,0,220,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
288,2,0,0,1,0,0.10195299569678914,0.08163265306122448,0.0,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
289,1,0,0,0,1,0.03839788149619331,0.04081632653061224,0.0022935779816513763,6,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
290,3,0,0,1,0,0.1727904667328699,0.02040816326530612,0.0,0,1,147,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
291,3,0,0,1,0,0.06852035749751738,0.02040816326530612,0.0,0,0,218,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
292,3,0,1,0,0,0.019198940748096655,0.10204081632653061,0.0,0,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
293,3,0,0,1,1,0.04336312479311486,0.08163265306122448,0.0,0,0,170,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
294,3,0,0,0,0,0.03210857332009268,0.02040816326530612,0.0,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
295,3,1,0,1,0,0.3257199602780536,0.02040816326530612,0.0,0,1,155,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
296,1,0,0,0,0,0.14796425024826215,0.0,0.0,0,0,338,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
297,2,0,0,1,0,0.33962264150943394,0.0,0.0,0,1,223,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
298,2,0,0,1,1,0.4899040052962595,0.46938775510204084,0.0,0,1,161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
